,board_XKZC3,board_ZNYDK,board_QMNEL,board_3CAB1,board_N8XVM,board_PWHKH,board_9APYS,board_A6DFX,board_30TZX,board_1YCBX,board_RFXC8,board_RMM0O,board_O5US0,board_7H2WS,board_D3LV3,board_AQNAB,board_VQIE8,board_IAYA2,board_ZRWPF,board_S3T0O,board_U7A6L,board_YO6BX,board_UINMM,board_B6EWK,board_2J3H4,board_YSRWQ,board_31PNS,board_2CXWD,board_1JSUK,board_ZA57K,board_8UO4A,board_6VRMO,board_EJJAS,board_0IU46,board_UH72S,board_I9FJE,board_03OAX,board_OCTY7,board_5A09V,board_YYJSC,board_97E59,board_L1712,board_8GKLR,board_UBZTQ,board_31N2E,board_O2QR7,board_DRQWY,board_CNJ0M,board_1OYSD,board_57VFN,board_ODV5S,board_TQK2D,board_5C6WO,board_BUKKI,board_KFW8Y,board_5DMX7,board_BAMG9,board_BW970,board_DHZ39,board_8CSFE,board_130BF,board_ITTNN,board_1VINL,board_XNIVM,board_L15BF,board_IVQ12,board_N2KU5,board_VWWFF,board_ZHJIL,board_FXX6K,board_0RI0D,board_5NKTD,board_KD4T3,board_QNE3I,board_ROFNB,board_JDLXU,board_KHP6Z,board_RU5UY,board_LBAXI,board_X4FYR,board_YT58O,board_3EANT,board_YYHJG,board_850EX,board_R48GT,board_68PH3,board_7X631,board_7037H,board_LOLOK,board_IP60C,board_T8TTR,board_KPJU4,board_NAYL4,board_PF952,board_6LNQZ,board_5JVRD,board_9CL6E,board_AHGSN,board_IPUV4,board_TINGB
136.36363636363637,-50.35831925673147,-49.742621280827606,-48.42562819884786,-50.141409630916584,-51.234518579049514,-49.01749017483309,-49.01501642662787,-49.78005084994119,-50.149754556605735,-48.87158585140538,-49.623950781175076,-49.91993216254206,-50.063679200436326,-50.654032954956186,-49.75925160346073,-49.41592503146803,-50.209191308453704,-50.23767249918975,-49.112266893068394,-50.48351576335624,-50.17206027833386,-50.40165383093587,-49.76427416119189,-49.593586727338334,-49.79798883031647,-49.60515529321756,-50.212183977840645,-50.10474912499525,-49.51217158150844,-49.164202232644165,-50.54845312176958,-49.444483004932955,-50.23341946726411,-50.55380808984858,-49.2744231895897,-49.66535599119175,-48.41572620682398,-49.03785976668937,-51.00538851606376,-49.85133322159389,-50.11137601594727,-49.21692102768518,-50.95615033155848,-49.43258685571835,-50.5843069140222,-49.94573631452501,-50.70368057450069,-50.570347021307185,-49.87000688962284,-50.013407396686766,-50.02653397217659,-49.191383325374964,-48.58127202312028,-50.472121411274195,-51.02752133843787,-49.25002906525032,-51.295409212616455,-49.95527097008799,-52.276591060762044,-49.84418617395261,-50.25163567263032,-49.88669312311817,-51.18300869082551,-51.104378362221546,-50.62619239428701,-48.06703784318314,-48.81313831954478,-50.44897085315119,-50.10139681616068,-50.35793363364051,-49.62946807450807,-49.323960790947545,-48.181624445139896,-52.93248966954938,-51.389077362307894,-49.758298830060916,-50.044776380802574,-49.96425835267703,-51.23623315219294,-49.25004994511926,-49.74214631692812,-50.88105888589385,-50.67093135454482,-48.13960519262393,-48.926501564012405,-50.67827437362186,-49.59934197018287,-49.737307621322834,-49.42110918654318,-50.45391798290153,-50.227303614726225,-48.52186143074223,-49.77556112009719,-50.78452743568116,-50.892614988333996,-51.763222020375096,-50.11482553122331,-51.31148242749844,-51.281038395761065,-49.56973118569606
140.40404040404042,-50.03106034004921,-48.996291583766805,-51.678742967917294,-49.72600100762574,-49.76717097595393,-50.64458520436139,-50.241204384457745,-49.4711085307945,-49.944464721703326,-49.51054266032749,-49.994310627293764,-47.53167379180904,-51.59893403835648,-49.72497729039795,-50.14847139811785,-50.20968560758905,-49.49208098098812,-51.19239892332046,-50.9719745048516,-51.092789438832966,-50.693128622856435,-49.46554806538938,-51.28071045867817,-50.08912705412642,-49.32989459665947,-51.82827521124795,-50.73090705023383,-51.6977492007712,-50.07455663636283,-48.832318728312956,-51.3867683396003,-50.39771641876657,-50.0374205764225,-50.58626960901273,-48.88510343019183,-49.7459895653241,-51.77369421289888,-51.02470769344549,-49.76418038468853,-51.884614740295476,-50.20384712010753,-50.100714041793964,-50.4226816120724,-49.08235640763274,-50.232188988473915,-50.57230013840351,-49.837454437315785,-51.34143511238858,-49.3607565468377,-49.95320920961986,-49.066932972212044,-50.08563535414084,-49.24130806367556,-50.252865862921574,-50.24756479569465,-50.365683599035364,-50.62390305146216,-49.76249827889367,-52.23030147965071,-50.96030908175278,-50.432567962860155,-47.449741172712734,-49.54659873445773,-50.225523129723804,-48.56762546704617,-50.21358195638769,-49.99527721958465,-48.00623174822283,-48.47080353319916,-50.43230235692085,-52.11232651450735,-51.03874519890396,-49.01541690979581,-50.874285573713124,-49.881548448817036,-50.647297220306726,-49.462042011903165,-51.25441436331481,-47.41240591355809,-51.50400028488039,-49.74058487680322,-49.873728347712884,-49.76819468144584,-50.18881642458456,-49.73896722960682,-49.468201985608935,-48.58756008756284,-50.465169424578214,-50.03003953136214,-50.13415317665327,-52.15117402699703,-49.907201063712975,-49.255365622609084,-49.19112023411132,-51.07814908453669,-49.83710044976695,-51.691486536659994,-48.90926663379025,-49.99190175053727,-49.73026054800975
144.44444444444446,-50.151965206818204,-50.13340780040663,-51.32935936721216,-50.079266869767395,-49.540315578748135,-49.05816933283344,-49.73225142620959,-49.431615823103726,-50.3755544679971,-50.12786517214,-49.63823351986791,-49.8092747469269,-48.49258444950729,-48.7835052239279,-49.679193468515145,-49.70252848686924,-49.922800685535535,-50.97629943472328,-48.53040340637332,-50.345534924024356,-49.34694637833462,-50.09227171586561,-50.45666997119486,-50.52997109966332,-50.036356702074286,-47.57474427250955,-50.826700678219446,-49.760333356123226,-49.50008445770462,-50.300249919979585,-51.65877106284177,-48.957311738253615,-49.4708316776769,-48.67300128394982,-47.67305648129673,-48.422785732390025,-49.814915915658936,-50.80731382896063,-49.637840799255976,-48.94226415735666,-49.85487157323865,-48.6950604913861,-48.7801744692719,-49.987577859514914,-50.0268597511276,-51.95239558776714,-51.20496010191166,-50.921880489188524,-51.3091385967882,-49.965980415248595,-50.37068708739356,-50.133092087786466,-49.79231475307634,-50.35738957003594,-49.746183706171664,-51.02740370930197,-49.672535314863644,-50.00578531925592,-50.99634704350653,-51.283324763682366,-49.055696905554925,-49.4896630693114,-50.758729810622896,-49.630251294896304,-49.7956722873607,-50.788004031755364,-49.31240647406109,-49.85069297267388,-49.59042747774609,-49.002097583728855,-49.219770616678375,-50.93126025703117,-50.4717483544729,-50.60550648201222,-50.76203368757221,-47.978722363616576,-50.68113752008964,-49.7372355704128,-49.71556891414691,-50.201316775730916,-49.828481850080976,-49.988643930682315,-50.731241742374095,-49.48723020680702,-51.18500005712602,-50.75661405546051,-50.26091207167107,-49.78461738872548,-49.726966733868366,-48.456702544222985,-49.0903163030905,-50.96406208403171,-50.67251024402533,-48.76829367141419,-52.23588130436044,-47.70547609458243,-49.927303796922544,-50.596938360708606,-49.248162816848975,-48.57848291696052
148.4848484848485,-47.562442833317974,-49.66391159443556,-49.125138153481196,-51.36310813527624,-50.84990049814469,-52.07107962602367,-49.72961786519651,-51.35567355151401,-49.5702638486368,-49.30887037977318,-48.595209239838056,-50.05243294004927,-48.9837385594322,-49.83796672445663,-50.622128214727056,-51.62572675056216,-49.22217000270897,-49.27532910967174,-51.24960471576214,-50.04767225823844,-49.54878984882265,-49.201806706298214,-49.85951803606225,-50.04910895793974,-49.97770246388514,-50.20560263609031,-51.55646773807127,-49.96090528854576,-49.18090533346769,-48.01034728340196,-51.111072462796265,-48.9368872163369,-49.81313269504194,-49.64650524659064,-50.77609261732066,-48.559897276216745,-49.588548045595104,-48.00981834821149,-50.27779566332269,-48.634301792233884,-49.41200457341137,-50.56784381371664,-51.16409974381189,-51.32667606409001,-50.338519704040564,-49.277272017370585,-47.1687985540962,-49.671366086775734,-51.25242444360042,-51.19233930529218,-49.87565489710237,-51.39622927241062,-50.25234771151355,-49.73374572613657,-48.52005319148996,-50.1951868343075,-52.50178213892337,-49.694173181667594,-49.352187276817354,-50.489511470069104,-50.72903283055068,-50.88413994297767,-50.969072548554685,-49.07495220815923,-51.03117760046546,-50.12110387728726,-49.901251910056075,-48.951397057106874,-51.81505321350684,-48.846255293331176,-49.711237472591414,-48.922361688958595,-49.994360353737804,-49.75448833483761,-49.97148499507456,-48.814059151853144,-49.974034675012405,-49.527193819461026,-50.27881643199497,-50.26383250274713,-51.57737905163707,-49.49113857531928,-49.00858171314517,-51.31469199015831,-52.7327520818875,-49.0079269803967,-51.09217636336337,-51.05823624622479,-49.077832810449316,-49.504853865789066,-49.52525178744748,-51.22250838147138,-48.83068126243806,-49.679794294025385,-50.94539890582812,-49.673009400329136,-49.41236293690704,-48.353640707321,-50.31213148839061,-50.41351569580363
152.52525252525254,-50.09717742529959,-49.92412930563555,-50.22916636859524,-50.5703771751203,-50.58870046049883,-47.51074372373249,-50.58282358639782,-50.5838581907142,-50.4017946382194,-50.501249923118436,-47.34451858268209,-51.66498188474048,-49.47886680055242,-51.40752808681357,-50.71123284447683,-48.62202949331286,-49.20778420563569,-49.6068924449433,-49.894819108883254,-49.34015269080133,-49.91447757389971,-49.807476014644934,-50.1271039136895,-50.5101637048979,-50.95451865365003,-49.8541549813932,-50.1575962789939,-48.991576954457926,-50.89860453488462,-49.71546025170888,-50.24982271881483,-48.76429040723471,-48.86913719193959,-50.939866995250426,-49.76502228405047,-49.53599512598068,-50.97952510549781,-48.95181804843747,-48.964283978415835,-49.979486406811525,-49.42544958894042,-50.705501459988376,-49.08371778996524,-51.40516443481524,-48.87467045198518,-51.66106669720327,-50.90579028805012,-49.93677888265103,-50.21043048857536,-50.690800985234944,-52.56891226616091,-48.9211868282491,-49.237617607928456,-49.27964423025561,-49.911093555586724,-50.62076725658556,-49.53452472510577,-49.21377445885683,-49.666297043402004,-51.79393585320961,-50.32621107258868,-51.52542507854035,-49.04016695176704,-50.1758968210516,-50.39011955422801,-49.11243294560743,-51.490649256910096,-48.34976253043543,-50.58426989813985,-49.843876462829584,-50.01645165357275,-52.80345051805005,-47.955474119064746,-50.358167895985495,-49.60854950894585,-49.423654433755104,-49.91769347706509,-50.2351597792707,-51.775543490969135,-51.298511795290715,-49.98463479443076,-48.64378672631067,-49.16649841561942,-49.84972256442488,-49.55927003463098,-51.1647834104976,-48.36596753367695,-49.53374682425256,-49.96305821432596,-50.12693922486706,-49.81043301707639,-52.20236872620966,-49.43629188594538,-49.50839892470321,-50.396390631518244,-48.63338229691549,-50.54793854332193,-52.48515529909235,-51.18986514632519,-49.98920816618049
156.56565656565658,-48.15925185861494,-49.52313323773191,-52.06460831198438,-49.77785642676729,-47.72631215700337,-50.89185625659622,-49.25160492175725,-50.077015213211816,-50.69499630764615,-49.10961385272157,-49.836899796674224,-49.249204920859,-48.68899476332806,-49.580523587405395,-49.68699862042105,-48.16573618434596,-50.044092420326464,-49.02115214554403,-49.75512559429586,-50.0923836016795,-50.91040760114498,-49.446284028389734,-51.059602751933895,-50.56134517889991,-49.72566853217494,-50.612171854896054,-50.583029502483605,-48.73965557199028,-49.8095429073829,-49.08791354812604,-48.33592159574795,-49.110870868617624,-49.90453409489396,-50.751550438985205,-49.30409286969956,-50.3523876366437,-51.17862124063428,-50.39261789838907,-49.26454747169856,-47.649005852373406,-48.211305561752695,-49.37299069599322,-50.99872955379114,-51.20753101699671,-49.787487484382964,-49.547790417515586,-51.04125891473371,-49.327579374132696,-49.46691842801594,-49.003219700494085,-51.207794936750986,-50.95291968897422,-49.624701086321174,-50.33464692298493,-49.839608009542694,-51.01517699951943,-50.06445145854309,-49.25784565299012,-49.990955923594825,-48.78260082114214,-49.67102465191809,-49.35456296018564,-50.52840023705561,-47.16035006255199,-49.75024638476913,-49.26634108825076,-50.01685930077887,-51.89959879927363,-48.06648944712375,-49.600353686367306,-51.18599373186798,-49.585957831114385,-47.46421609029441,-50.005572873617766,-48.86599979267421,-48.30308985327285,-50.45345693578502,-49.7355296515054,-48.785497547242215,-48.267051665108525,-50.396641315993236,-48.756297192757444,-50.905219058224,-50.629389334000585,-49.62011587437458,-50.781375031518365,-48.95548668080653,-50.029052977611734,-50.06746522807179,-50.039949273198275,-49.27625383360039,-52.47628969271415,-49.935777959695486,-50.38521350267247,-50.6996990248201,-50.61926579340539,-48.148665558333356,-49.248822154125534,-49.5295431156714,-50.26775216923929
160.60606060606062,-50.50205746551905,-48.18272376191296,-49.60237897054579,-50.38366629891028,-50.8418529907942,-50.32051322825636,-51.25839733344932,-49.809473763198255,-50.24725140472529,-50.956749940670704,-50.511152166909945,-48.32503906116377,-50.80324935018557,-51.09001643744118,-49.78330773810091,-49.30934406137735,-48.63865119371714,-50.486760309468444,-48.991593204807586,-50.184099654619594,-51.475533152232366,-47.37604654271086,-50.72376256356703,-50.491603525279714,-50.792544502424185,-50.26515372609674,-49.61511780056025,-50.15359695628056,-51.54010791379363,-49.23463499425294,-49.98629132963089,-48.782204024285946,-51.29495409932782,-50.19639919022084,-51.769485344807265,-51.18469653036138,-51.68741865417592,-50.99436179282462,-49.320704107335644,-49.31145705423283,-48.72309089311621,-49.89072481383853,-49.51002928218562,-49.446907214581195,-50.74762752573047,-50.06806405704802,-51.27120672118438,-50.630498545154985,-50.60590074257305,-50.34416706754684,-50.558239538028374,-51.91615093585677,-50.19125763909838,-50.93369666149297,-49.07625693765628,-49.77435185834884,-50.089172990803405,-50.90159235662869,-50.241972637036774,-50.22738163219247,-51.81707829040174,-50.44341178441408,-51.80793646835622,-50.50579783852006,-49.35718837256322,-50.47758488624703,-51.84104163253253,-49.2252747139445,-51.449356563181304,-48.070155681211354,-52.14852322138013,-51.87037244892145,-51.02417965312637,-49.29602149229312,-50.6336566037709,-51.69735169565308,-49.242395060380666,-49.160794830669694,-49.399202190810236,-50.494112867423226,-49.06456416480905,-49.38437204439261,-51.02558965599539,-48.758054530520944,-50.06251689755576,-51.07159709943358,-49.458061364628726,-51.21151298225575,-50.57705318904827,-49.43522423445745,-49.47281474098732,-49.49166221019815,-50.53506610549692,-50.06269662054317,-49.41004330366455,-50.136461116511754,-51.06501971023515,-52.00586974675768,-49.842387944624065,-51.00952575941742
164.64646464646466,-48.54851472481047,-50.79300606885607,-50.84186992812064,-49.0479668864148,-50.308818113142316,-49.37214986540625,-51.28487965737151,-50.00946120234246,-49.15650319413352,-50.467125360389716,-50.334448862975755,-51.40545204807302,-48.74490619484987,-50.463322654718205,-49.60546986197976,-50.61891881708976,-51.00990694181463,-51.05229075760564,-48.91740265442239,-47.81223858217221,-51.25760941940636,-49.307087479617294,-49.28246441888079,-49.8371796232431,-53.01952305680938,-49.66777246376293,-50.77900574723655,-49.9246899890567,-49.51683880107599,-49.83409803537561,-50.47911349942277,-48.66254159937837,-49.256086480444004,-50.683533626255866,-47.972312539793975,-51.21080759044046,-48.97279563231547,-49.388712324811436,-50.92109511044829,-51.099226699939074,-48.29174378489015,-50.490971532264645,-50.95601321658955,-50.115260620548696,-49.542517369040254,-50.55694969195872,-50.17954236610479,-48.607858252605034,-48.73587405961567,-51.34264572860876,-49.1170451789855,-48.1523774719467,-48.96124755078731,-48.34621154309632,-51.30890323369726,-50.57797026358475,-52.18458316963249,-49.88142736594687,-49.497697723242226,-48.879228659126696,-50.8147627018079,-50.264251200046246,-48.677153691537875,-50.33242309496789,-49.40774962383865,-50.43701398410742,-50.882087642832246,-49.90986835663664,-48.79073802458551,-49.20084397653271,-49.4440709691821,-48.634900578719765,-50.894381622274985,-50.082192007621735,-48.31000251176693,-52.14850532380794,-51.345307116502894,-49.60788919151318,-51.00569262056767,-51.566031441226244,-49.335531788602445,-50.2326578001297,-48.70724956970443,-48.76547118224946,-50.16561900224629,-50.43818903800762,-50.23778122649375,-50.3510286791662,-50.41117211067476,-49.73656344674308,-49.5665567316503,-49.782927908171516,-50.53453909567708,-49.353820487507825,-49.60875398286393,-48.98554202785577,-49.284157657782856,-51.05360466527292,-50.66559940125713,-49.15060626563901
168.6868686868687,-50.05661882543069,-49.86521474277835,-49.447635561347106,-50.79689609100289,-50.045786600396006,-50.96148864124076,-50.741636066944324,-50.321511196879534,-49.0125085761687,-49.20732083734032,-49.28902776288182,-51.16799599638686,-48.41681865185608,-51.890650172004015,-49.26372209998681,-50.70753878934846,-49.971273071679065,-48.28809849336496,-50.14029846068097,-49.77588842016354,-51.22933891254169,-50.68875056315564,-49.856374220080916,-50.118540478888924,-49.698169424383586,-49.767684796170585,-50.8669924101667,-50.06008982141983,-49.99583378791343,-50.492178438264524,-49.04888979923752,-48.726085698977606,-49.304400745639875,-49.387708805282784,-49.9052277033269,-48.78108542142092,-49.84981987815353,-49.85454125415549,-49.18933832140171,-50.89686502930804,-48.2332438905452,-48.37128080749899,-50.4894163500103,-49.11811581553667,-48.8118848159562,-49.555279476641495,-49.931476934866296,-50.734879937547966,-49.85608346873185,-49.61152493034042,-51.01756600988069,-51.93159798045945,-47.74456238023214,-48.885367797890005,-48.29018978668602,-50.651399033811835,-49.99440119344938,-49.36988619823078,-49.682822471645075,-50.43855091054355,-49.75266094651725,-49.2861964685556,-50.75491559109675,-48.467695506558385,-50.827200874872,-50.872279458998285,-49.83059473196888,-49.81235626155602,-50.490150839546075,-51.47319440276445,-49.770331154793645,-49.96738943915213,-50.73525562622114,-49.57955208487215,-48.782806973679335,-51.680653862293894,-48.667856368747174,-50.58999600531736,-48.67120303438889,-50.684515522079494,-50.288714226659174,-50.71700963419399,-50.42428064307075,-48.41317460774849,-49.774782097675235,-51.35614918313294,-48.62552037676227,-49.65914930316718,-49.80953297554936,-50.633345277553914,-49.43953054172137,-50.63604609285103,-51.4029716871651,-49.98087968348558,-50.85971980022873,-49.197459696093105,-49.60290040129322,-50.392955315279664,-49.74817275740484,-49.85753635362113
172.72727272727275,-50.579236366186436,-50.69503473391295,-50.22555246375057,-50.952912338155556,-48.00789903918291,-51.18596458824861,-50.44002018779268,-49.696946139780316,-48.547155465330526,-49.078777430436276,-48.837136679151634,-50.00575529859267,-50.568372396742646,-47.83156672454112,-51.42825395258587,-49.90215101210894,-49.566966522878,-49.02121574935084,-50.46547357164538,-51.156803103662675,-51.19137352256147,-50.445179596916596,-50.44408971307016,-49.5332921570576,-49.63000403109656,-52.66855667856018,-48.43326573020931,-49.096427049952965,-49.19030046366046,-50.81583234604868,-50.06290829129789,-48.963277538213816,-50.150311807065414,-49.994479425514434,-49.30718162199894,-49.197708945042514,-50.33751472104781,-49.904393874088946,-52.244623771747506,-49.16639859267964,-50.58037919817479,-48.010884084814116,-50.26588144728944,-49.10519032041007,-49.805698077233124,-49.5015157260697,-51.560361999747876,-50.38117141593897,-48.29187890424702,-50.99719891747632,-50.36088959611626,-50.444744148301666,-46.996352681358076,-48.845930610292726,-49.81857037042138,-51.309073142752965,-49.607458713584116,-50.4444174566401,-48.42952046565279,-49.68447027201848,-49.247733130193616,-50.96392312566629,-52.63709332561047,-49.729584833787655,-49.11774576722419,-50.97912063443764,-49.71050007727892,-50.06035347090462,-50.263365696229656,-50.1300578040659,-50.41209456202723,-49.418839444478806,-50.309171311300844,-50.04858184391158,-50.58757402383769,-47.72991315758657,-50.04661446620103,-50.74331957364155,-50.509170379771355,-49.872939458398015,-50.51488976599464,-50.0818511762672,-49.666326536677445,-49.45826781353783,-49.09758900732207,-50.052057971383064,-48.02120080437004,-50.42244227471893,-49.264283649570125,-47.3374338873971,-49.09299234169538,-48.803620971903705,-49.794609586030504,-48.462081880342076,-49.12091473158066,-50.82777859084074,-49.36682026782677,-49.54545907978951,-51.56594191151951,-49.95466539097006
176.7676767676768,-50.50890730094633,-49.84889518792299,-50.78698786010552,-49.91318190395204,-49.063196763985786,-50.19493607433767,-48.771093669909284,-50.47001123538001,-50.8240853854734,-50.979828631439645,-49.976132488636175,-50.78889955854631,-50.90030506294182,-50.65206237364502,-51.09155112088,-49.146952726899265,-49.45935688385566,-50.68937111007906,-51.27515234676426,-49.08126555771217,-50.88422782195378,-49.56048597596874,-52.001045314912886,-47.86311054498032,-51.43042734906923,-50.287185384400615,-50.9209421736037,-48.177323663832574,-49.73772144652084,-49.78899999361394,-49.06470336069633,-48.716373350026004,-49.94171272150454,-49.6921892198616,-50.26468194419306,-50.09958540225225,-49.44581923319018,-47.762705280439256,-50.75728845256216,-48.357069151423374,-50.61612461880828,-48.15822077076258,-49.18241822018585,-49.59305214066094,-50.44686913799569,-49.11205089775328,-51.007055755688214,-48.75904074597543,-52.02042717555045,-50.39939619383953,-49.15557254182871,-51.34835705504927,-50.31735185636878,-49.017521446158376,-49.395154138041924,-51.45237583151566,-48.74770319633684,-49.03819197622653,-51.117283738720154,-48.15243869674923,-49.20339338086361,-48.19698459532684,-50.8237498817496,-49.45388095550237,-51.04116787656673,-50.86852908322836,-49.08073607433233,-47.361745091941735,-49.338643726738056,-50.967748972325275,-49.497015906254234,-50.08808787678227,-50.83309536009053,-50.718854184191095,-49.847375657060454,-49.832092550579496,-49.76514059908012,-49.4060651028473,-47.5474724896707,-49.847989677421076,-49.36444827333409,-48.838946442780575,-50.21923798942144,-49.44271347612195,-51.472732533929324,-46.88700018220157,-49.329315831898256,-49.07809062873742,-48.4081291083676,-48.03768408134214,-48.82056613545096,-51.14634448012561,-49.12383386960315,-48.894452390612024,-51.63394847888738,-50.827068695404954,-48.87163917411267,-50.35437395223012,-49.540982657160036,-49.90540988707812
180.80808080808083,-51.223646358314035,-52.03759709267345,-48.80232479357328,-51.175020426031686,-50.21415287622673,-50.622616595315264,-48.049689613128386,-50.719907498176156,-48.027478188246405,-50.0753719118103,-50.45070149374724,-49.061697836104244,-50.56306702320272,-50.23315318421207,-49.01800277941028,-51.582800667394864,-49.71574632527542,-51.08133956669276,-50.77218972512254,-49.40586503881245,-49.24426413607827,-49.37866065564896,-51.164960022759644,-50.43076202834876,-50.91009003893586,-49.583187240261836,-49.92397090225567,-50.39370851454684,-51.529290886598346,-49.94118612036526,-50.98982586751866,-49.85829525111608,-51.33314209196125,-47.41813756229312,-49.579745858380626,-49.76312242676394,-49.69829648866808,-48.69182881634749,-49.440341929605374,-51.92876976216251,-50.27024931911873,-50.65683396659628,-50.920436526128945,-48.52144929715846,-50.25117311173222,-49.93259104103937,-49.714113494062396,-50.06212555197497,-50.79117891937038,-50.569290583974684,-49.07676496376142,-50.05724247258096,-51.491932586526616,-50.666303720557835,-49.10476494198582,-48.68601680079999,-50.972840201938006,-51.190768039891076,-51.45615767142844,-49.97159614751593,-51.36194841364598,-52.34381983586862,-51.157828961840366,-50.48867942569844,-48.23243212760423,-50.4912959845005,-49.38948064468082,-51.735999933063454,-51.58794830656271,-48.89159602758406,-48.997019409832326,-49.37861416951382,-50.11761840960696,-49.18796611212689,-50.28113479290539,-50.54488129077356,-49.125132867139726,-49.20513444440642,-50.64250811490514,-47.34011525724946,-49.91656500247748,-50.961623932002475,-50.222198442566444,-51.449518212699935,-49.12515102584662,-49.25694088678595,-49.51680997326999,-48.627639875653315,-50.2541687674329,-50.8583024316395,-49.65266242793206,-49.973829378085576,-51.02635700044587,-50.137938605728976,-51.61027196200828,-49.709330284149,-50.51365825495045,-49.08042740012362,-50.69126930861147,-48.65480193171512
184.84848484848487,-49.65457627193905,-49.98570150949954,-49.44867864735863,-48.64098167982228,-49.45145990627193,-48.70471468232565,-51.54116502465545,-49.427777918571444,-49.002425675249,-48.20413549746807,-48.060928449196744,-50.561732494012354,-49.02995609784756,-49.59418776588207,-49.607692307603934,-49.36827994751102,-52.319496511863285,-50.79757742656295,-49.456262133574306,-48.45090824350521,-49.63178707220378,-50.14613777640088,-49.09295963754135,-48.38170456604383,-50.40345327862462,-50.59875198049875,-51.481949473133476,-49.890855595961995,-49.3945816291795,-49.237698809158466,-48.090562995506495,-48.54275401648296,-51.78641544496092,-49.594930280418474,-49.39749470115325,-49.1257732038225,-49.501507779073535,-50.634929505343194,-49.776662663031,-51.12206066391361,-50.46036621153844,-49.724462465979876,-51.84838701872096,-47.743591940436474,-51.88119429275319,-49.383165341511294,-49.35202295698322,-49.11497604236625,-48.854364398042584,-51.321736361394095,-48.8330867796785,-52.12066972138181,-49.670341179797,-50.12789887498259,-49.370328880295496,-50.37586432672363,-49.83135322135494,-49.84749717831437,-51.91966354000663,-49.46552491684267,-50.016063244719675,-48.567194384683575,-52.36492387028724,-51.54953786454854,-51.95271308915308,-50.764641228017965,-50.933166024460114,-49.05854009252833,-52.13194455928188,-49.38424095243925,-51.914392901148794,-49.097254991111186,-50.28064581280607,-49.57557168347192,-47.95736581796412,-48.84323684973843,-49.48290050784245,-48.1034121804554,-51.03301223421711,-51.254962023159315,-49.664674351281604,-48.26905097822208,-50.280731179542705,-48.9218504891359,-49.593509565275866,-50.80246028248556,-50.946872745102624,-49.58277280263892,-50.50675969696764,-48.95699688907124,-48.995550530698324,-50.09353698789212,-50.73887744780439,-50.335756783606136,-48.57817161925656,-49.858916369558266,-50.558365745737426,-51.3637799220346,-50.4982941377683,-49.919854137787524
188.8888888888889,-49.25782008482724,-49.469527554360674,-51.0442386289775,-49.05627447452618,-49.11328343297195,-51.72263059539154,-50.00545978916772,-52.08762574490328,-48.50630063990817,-49.62047448741021,-49.87663975322388,-49.82724689676921,-49.09269780587767,-49.88237978107482,-49.797898011489295,-50.02144801825141,-51.619259690046576,-49.45354994920268,-47.88988418271531,-50.770185517011626,-49.68203208500233,-50.99823287809248,-49.68644921027869,-50.19494014403195,-49.397025631507724,-48.85067121983216,-50.372944046390934,-49.00998160727386,-49.17185723852997,-49.504857188793586,-51.39937460029123,-50.69745472389851,-48.23980371636122,-48.827353110965944,-51.33460232225946,-49.42363526606076,-49.22343658170799,-50.367299999379995,-50.241076956880875,-50.97345993594903,-51.236025457976815,-47.09555457760554,-48.81007617686985,-48.529908810254376,-50.66759976759832,-51.06742036912679,-53.124393464177636,-51.4672118634706,-50.11541450825856,-49.53589569452754,-50.50674083067538,-50.17568271215283,-48.1051555570932,-50.05648580900109,-48.39054582615188,-49.085783484458915,-51.39410612076886,-51.27472157223207,-50.88717469265394,-50.543642984904125,-51.40026312122555,-50.42063491522381,-51.15179870687967,-48.75717227235342,-49.427820779450315,-51.559481832723705,-51.36121255183218,-50.05837159274271,-49.82440987104775,-50.26852196770945,-52.35718654446459,-50.347451386652914,-50.88761195673777,-50.4920250751743,-48.39985912408152,-49.71094026705043,-50.8584293496055,-50.80868576497149,-51.14827410850438,-47.91806232986279,-50.379560931570644,-49.51966131222129,-51.125453331821,-50.34385724040497,-50.6224623021064,-47.31980588672552,-49.06275054346749,-49.84583358678476,-50.53928362583776,-51.038719960565075,-50.60122490821395,-49.95185029207624,-49.15391425046154,-50.4420834907616,-51.33548288566495,-52.153423016240666,-51.03964487200146,-50.99883356901773,-50.95666200247932,-51.101013394008426
